ID,Sale Date,Product,Type,Category,Cost Price,Sales Price
10991,2022-07-01,Chocolate Pie,Sweet,Pies,8.55,17.24
10992,2022-11-05,Rye Bread,Savory,Breads,2.46,5.29
10993,2023-06-27,Apple Pie,Sweet,Pies,9.73,20.38
10994,2023-02-11,Strawberry Ice Cream,Sweet,Ice Creams,10.96,15.86
10995,2023-08-04,Banana Bread,Sweet,Breads,6.14,9.48
10996,2023-06-09,Cheese Puffs,Savory,Cookies,2.49,4.71
10997,2023-08-21,Garlic Bread,Savory,Breads,5.31,9.22
10998,2022-07-04,Pistachio Ice Cream,Sweet,Ice Creams,10.52,16.43
10999,2022-06-13,Banana Bread,Sweet,Breads,6.14,9.48
11000,2023-09-22,Apple Pie,Sweet,Pies,9.73,20.38
11001,2022-01-26,Strawberry Ice Cream,Sweet,Ice Creams,10.96,15.86
11002,2022-06-30,Carrot Cake,Sweet,Cakes,7.37,14.03
11003,2022-12-26,Cornbread,Savory,Breads,1.41,2.94
11004,2023-05-07,Potato Bread,Savory,Breads,4.71,8.73
11005,2022-01-25,Apple Pie,Sweet,Pies,9.73,20.38
11006,2023-12-16,Mint Chocolate Chip Ice Cream,Sweet,Ice Creams,7.53,13.37
11007,2022-03-07,Cornbread,Savory,Breads,1.41,2.94
11008,2023-10-17,Passion Fruit Cake,Sweet,Cakes,28.09,46.18
11009,2022-08-25,Vanilla Ice Cream,Sweet,Ice Creams,8.35,14.46
11010,2023-02-01,Baguette,Savory,Breads,3.91,8.02
11011,2023-02-14,Rye Bread,Savory,Breads,2.46,5.29
11012,2023-04-20,Apple Pie,Sweet,Pies,9.73,20.38
11013,2023-04-23,Cornbread,Savory,Breads,1.41,2.94
11014,2023-12-22,Apple Pie,Sweet,Pies,9.73,20.38
11015,2022-05-05,Pretzels,Savory,Cookies,0.72,1.11
11016,2022-09-26,Carrot Cake,Sweet,Cakes,7.37,14.03
11017,2023-10-13,Strawberry Pie,Sweet,Pies,25.94,38.43
11018,2022-03-20,Shortbread Cookies,Sweet,Cookies,0.7,1.28
11019,2022-12-08,Passion Fruit Cake,Sweet,Cakes,28.09,46.18
11020,2023-07-03,Cheese Puffs,Savory,Cookies,2.49,4.71
11021,2023-01-14,Passion Fruit Cake,Sweet,Cakes,28.09,46.18
11022,2023-05-27,Shortbread Cookies,Sweet,Cookies,0.7,1.28
11023,2023-12-25,Strawberry Pie,Sweet,Pies,25.94,38.43
11024,2023-08-25,Strawberry Ice Cream,Sweet,Ice Creams,10.96,15.86
11025,2022-06-16,Pretzels,Savory,Cookies,0.72,1.11
11026,2022-02-08,Passion Fruit Cake,Sweet,Cakes,28.09,46.18
11027,2022-02-23,Whole Wheat Bread,Savory,Breads,3.82,5.49
11028,2023-10-16,Pistachio Ice Cream,Sweet,Ice Creams,10.52,16.43
11029,2023-06-07,Strawberry Ice Cream,Sweet,Ice Creams,10.96,15.86
11030,2023-01-27,Shortbread Cookies,Sweet,Cookies,0.7,1.28
11031,2022-03-06,Strawberry Pie,Sweet,Pies,25.94,38.43
11032,2022-10-18,Cheese Puffs,Savory,Cookies,2.49,4.71
11033,2023-11-03,Cornbread,Savory,Breads,1.41,2.94
11034,2022-10-16,Pretzels,Savory,Cookies,0.72,1.11
11035,2022-10-19,Pecan Pie,Sweet,Pies,18.56,34.86
11036,2023-01-28,Banana Bread,Sweet,Breads,6.14,9.48
11037,2022-01-09,Pecan Pie,Sweet,Pies,18.56,34.86
11038,2022-03-16,Chocolate Pie,Sweet,Pies,8.55,17.24
11039,2022-12-27,Banana Bread,Sweet,Breads,6.14,9.48
11040,2023-07-27,Chocolate Pie,Sweet,Pies,8.55,17.24
11041,2022-02-19,Pistachio Ice Cream,Sweet,Ice Creams,10.52,16.43
11042,2022-10-18,Chocolate Cake,Sweet,Cakes,11.02,21.75
11043,2023-07-12,Cheese Bread,Savory,Breads,2.15,3.95
11044,2023-07-21,Oatmeal Cookies,Sweet,Cookies,2.88,4.5
11045,2022-05-02,Chocolate Pie,Sweet,Pies,8.55,17.24
11046,2023-10-23,Red Velvet Cake,Sweet,Cakes,30.92,45.57
11047,2022-09-12,Banana Bread,Sweet,Breads,6.14,9.48
11048,2022-09-09,Banana Bread,Sweet,Breads,6.14,9.48
11049,2023-09-28,Cheese Bread,Savory,Breads,2.15,3.95
11050,2023-12-30,Banana Bread,Sweet,Breads,6.14,9.48
11051,2023-12-13,Apple Pie,Sweet,Pies,9.73,20.38
11052,2022-10-09,Passion Fruit Pie,Sweet,Pies,11.19,19.42
11053,2022-09-12,Cheese Crackers,Savory,Cookies,1.29,2.8
11054,2022-02-21,Chocolate Ice Cream,Sweet,Ice Creams,6.97,15.27
11055,2022-09-21,Cookies,Sweet,Cookies,1.34,2.5
11056,2023-12-17,Apple Pie,Sweet,Pies,9.73,20.38
11057,2023-06-10,Banana Bread,Sweet,Breads,6.14,9.48
11058,2022-01-26,Potato Bread,Savory,Breads,4.71,8.73
11059,2022-07-13,Strawberry Ice Cream,Sweet,Ice Creams,10.96,15.86
11060,2022-08-04,Potato Bread,Savory,Breads,4.71,8.73
11061,2022-03-10,Cheese Puffs,Savory,Cookies,2.49,4.71
11062,2023-10-27,Strawberry Pie,Sweet,Pies,25.94,38.43
11063,2023-02-20,Apple Pie,Sweet,Pies,9.73,20.38
11064,2023-03-01,Garlic Bread,Savory,Breads,5.31,9.22
11065,2023-05-25,Cookies,Sweet,Cookies,1.34,2.5
11066,2023-01-31,Carrot Cake,Sweet,Cakes,7.37,14.03
11067,2022-01-19,Chocolate Cake,Sweet,Cakes,11.02,21.75
11068,2022-09-21,Pistachio Ice Cream,Sweet,Ice Creams,10.52,16.43
11069,2022-05-03,Garlic Bread,Savory,Breads,5.31,9.22
11070,2023-08-23,Apple Pie,Sweet,Pies,9.73,20.38
11071,2023-06-16,Passion Fruit Cake,Sweet,Cakes,28.09,46.18
11072,2022-07-01,Banana Bread,Sweet,Breads,6.14,9.48
11073,2022-09-14,Cornbread,Savory,Breads,1.41,2.94
11074,2023-03-30,Whole Wheat Bread,Savory,Breads,3.82,5.49
11075,2022-03-16,Rye Bread,Savory,Breads,2.46,5.29
11076,2023-01-28,Whole Wheat Bread,Savory,Breads,3.82,5.49
11077,2022-01-11,Banana Bread,Sweet,Breads,6.14,9.48
11078,2023-10-21,Apple Pie,Sweet,Pies,9.73,20.38
11079,2023-08-26,Red Velvet Cake,Sweet,Cakes,30.92,45.57
11080,2023-07-01,Cookies,Sweet,Cookies,1.34,2.5
11081,2022-04-14,Mint Chocolate Chip Ice Cream,Sweet,Ice Creams,7.53,13.37
11082,2022-02-25,Garlic Bread,Savory,Breads,5.31,9.22
11083,2023-04-11,Strawberry Ice Cream,Sweet,Ice Creams,10.96,15.86
11084,2023-06-02,Passion Fruit Cake,Sweet,Cakes,28.09,46.18
11085,2022-10-10,Baguette,Savory,Breads,3.91,8.02
11086,2022-11-13,Cheese Bread,Savory,Breads,2.15,3.95
11087,2022-01-03,Potato Bread,Savory,Breads,4.71,8.73
11088,2023-08-13,Baguette,Savory,Breads,3.91,8.02
11089,2022-11-20,Pistachio Ice Cream,Sweet,Ice Creams,10.52,16.43
11090,2022-11-09,Cheese Crackers,Savory,Cookies,1.29,2.8
11091,2022-11-10,Pretzels,Savory,Cookies,0.72,1.11
11092,2022-12-23,Cookies,Sweet,Cookies,1.34,2.5
11093,2022-10-18,Banana Bread,Sweet,Breads,6.14,9.48
11094,2022-05-13,Chocolate Pie,Sweet,Pies,8.55,17.24
11095,2023-07-22,Passion Fruit Cake,Sweet,Cakes,28.09,46.18
11096,2022-05-13,Red Velvet Cake,Sweet,Cakes,30.92,45.57
11097,2023-10-03,Pistachio Ice Cream,Sweet,Ice Creams,10.52,16.43
11098,2023-12-04,Whole Wheat Bread,Savory,Breads,3.82,5.49
11099,2023-08-21,Cookies,Sweet,Cookies,1.34,2.5
11100,2022-06-09,Whole Wheat Bread,Savory,Breads,3.82,5.49
11101,2023-05-13,Vanilla Ice Cream,Sweet,Ice Creams,8.35,14.46
11102,2022-08-08,Strawberry Pie,Sweet,Pies,25.94,38.43
11103,2023-03-03,Cheese Bread,Savory,Breads,2.15,3.95
11104,2023-11-20,Chocolate Pie,Sweet,Pies,8.55,17.24
11105,2023-03-25,Cheese Crackers,Savory,Cookies,1.29,2.8
11106,2023-08-18,Cheese Crackers,Savory,Cookies,1.29,2.8
11107,2022-07-15,Garlic Bread,Savory,Breads,5.31,9.22
11108,2023-10-12,Cheese Bread,Savory,Breads,2.15,3.95
11109,2022-10-12,Passion Fruit Pie,Sweet,Pies,11.19,19.42
11110,2022-02-01,Carrot Cake,Sweet,Cakes,7.37,14.03
11111,2022-03-20,Passion Fruit Cake,Sweet,Cakes,28.09,46.18
11112,2022-06-03,Cheese Bread,Savory,Breads,2.15,3.95
11113,2023-05-23,Coconut Ice Cream,Sweet,Ice Creams,7.67,13.02
11114,2022-10-30,Red Velvet Cake,Sweet,Cakes,30.92,45.57
11115,2022-11-02,Pretzels,Savory,Cookies,0.72,1.11
11116,2023-01-10,Banana Bread,Sweet,Breads,6.14,9.48
11117,2022-09-05,Carrot Cake,Sweet,Cakes,7.37,14.03
11118,2023-09-29,Potato Bread,Savory,Breads,4.71,8.73
11119,2022-11-23,Banana Bread,Sweet,Breads,6.14,9.48
11120,2023-09-12,Chocolate Pie,Sweet,Pies,8.55,17.24
11121,2022-02-13,Baguette,Savory,Breads,3.91,8.02
11122,2023-03-28,Passion Fruit Pie,Sweet,Pies,11.19,19.42
11123,2022-05-31,Lemon Pie,Sweet,Pies,17.37,33.56
11124,2022-06-25,Pecan Pie,Sweet,Pies,18.56,34.86
11125,2022-05-15,Cheese Bread,Savory,Breads,2.15,3.95
11126,2022-01-31,Oatmeal Cookies,Sweet,Cookies,2.88,4.5
11127,2023-09-30,Strawberry Ice Cream,Sweet,Ice Creams,10.96,15.86
11128,2022-04-22,Baguette,Savory,Breads,3.91,8.02
11129,2023-07-26,Coconut Ice Cream,Sweet,Ice Creams,7.67,13.02
11130,2022-08-12,Whole Wheat Bread,Savory,Breads,3.82,5.49
11131,2023-05-23,Carrot Cake,Sweet,Cakes,7.37,14.03
11132,2022-01-27,Cookies,Sweet,Cookies,1.34,2.5
11133,2022-12-12,Cheese Bread,Savory,Breads,2.15,3.95
11134,2023-02-10,Banana Bread,Sweet,Breads,6.14,9.48
11135,2023-04-23,Potato Bread,Savory,Breads,4.71,8.73
11136,2022-04-12,Cheese Crackers,Savory,Cookies,1.29,2.8
11137,2023-06-20,Pretzels,Savory,Cookies,0.72,1.11
11138,2023-07-12,Banana Bread,Sweet,Breads,6.14,9.48
11139,2022-06-18,Cheese Bread,Savory,Breads,2.15,3.95
11140,2023-07-09,Cookies,Sweet,Cookies,1.34,2.5
11141,2023-08-08,Cookies,Sweet,Cookies,1.34,2.5
11142,2022-09-04,Baguette,Savory,Breads,3.91,8.02
11143,2022-05-10,Coconut Ice Cream,Sweet,Ice Creams,7.67,13.02
11144,2022-01-27,Passion Fruit Cake,Sweet,Cakes,28.09,46.18
11145,2023-03-16,Chocolate Ice Cream,Sweet,Ice Creams,6.97,15.27
11146,2023-05-13,Vanilla Ice Cream,Sweet,Ice Creams,8.35,14.46
11147,2023-04-12,Chocolate Cake,Sweet,Cakes,11.02,21.75
11148,2023-09-14,Carrot Cake,Sweet,Cakes,7.37,14.03
11149,2022-06-21,Passion Fruit Cake,Sweet,Cakes,28.09,46.18
11150,2023-09-20,Pistachio Ice Cream,Sweet,Ice Creams,10.52,16.43
11151,2023-04-23,Strawberry Pie,Sweet,Pies,25.94,38.43
11152,2022-01-25,Potato Bread,Savory,Breads,4.71,8.73
11153,2023-05-02,Carrot Cake,Sweet,Cakes,7.37,14.03
11154,2023-02-13,Cheese Bread,Savory,Breads,2.15,3.95
11155,2022-10-01,Oatmeal Cookies,Sweet,Cookies,2.88,4.5
11156,2023-11-29,Coconut Ice Cream,Sweet,Ice Creams,7.67,13.02
11157,2023-05-03,Pretzels,Savory,Cookies,0.72,1.11
11158,2022-12-08,Pretzels,Savory,Cookies,0.72,1.11
11159,2023-08-24,Strawberry Pie,Sweet,Pies,25.94,38.43
11160,2023-06-09,Cookies,Sweet,Cookies,1.34,2.5
11161,2022-11-21,Cheese Bread,Savory,Breads,2.15,3.95
11162,2023-07-06,Pretzels,Savory,Cookies,0.72,1.11
11163,2022-03-04,Cheese Puffs,Savory,Cookies,2.49,4.71
11164,2022-05-24,Cheese Puffs,Savory,Cookies,2.49,4.71
11165,2023-03-13,Cornbread,Savory,Breads,1.41,2.94
11166,2022-06-01,Cookies,Sweet,Cookies,1.34,2.5
11167,2023-05-05,Banana Bread,Sweet,Breads,6.14,9.48
11168,2022-08-30,Passion Fruit Cake,Sweet,Cakes,28.09,46.18
11169,2022-06-06,Passion Fruit Cake,Sweet,Cakes,28.09,46.18
11170,2023-02-15,Potato Bread,Savory,Breads,4.71,8.73
11171,2022-03-05,Chocolate Cake,Sweet,Cakes,11.02,21.75
11172,2022-05-07,Potato Bread,Savory,Breads,4.71,8.73
11173,2023-09-10,Potato Bread,Savory,Breads,4.71,8.73
11174,2022-04-04,Chocolate Cake,Sweet,Cakes,11.02,21.75
11175,2022-06-22,Shortbread Cookies,Sweet,Cookies,0.7,1.28
11176,2022-03-14,Red Velvet Cake,Sweet,Cakes,30.92,45.57
11177,2022-11-03,Cheese Bread,Savory,Breads,2.15,3.95
11178,2022-04-22,Potato Bread,Savory,Breads,4.71,8.73
11179,2023-10-13,Chocolate Ice Cream,Sweet,Ice Creams,6.97,15.27
11180,2022-10-09,Apple Pie,Sweet,Pies,9.73,20.38
11181,2023-10-03,Pistachio Ice Cream,Sweet,Ice Creams,10.52,16.43
11182,2023-09-04,Strawberry Pie,Sweet,Pies,25.94,38.43
11183,2022-05-16,Coconut Ice Cream,Sweet,Ice Creams,7.67,13.02
11184,2022-05-30,Banana Bread,Sweet,Breads,6.14,9.48
11185,2023-06-04,Passion Fruit Cake,Sweet,Cakes,28.09,46.18
11186,2022-05-16,Cheese Bread,Savory,Breads,2.15,3.95
11187,2023-10-27,Lemon Pie,Sweet,Pies,17.37,33.56
11188,2023-09-30,Carrot Cake,Sweet,Cakes,7.37,14.03
11189,2023-12-07,Chocolate Pie,Sweet,Pies,8.55,17.24
11190,2023-11-05,Chocolate Cake,Sweet,Cakes,11.02,21.75
11191,2023-02-16,Cornbread,Savory,Breads,1.41,2.94
11192,2023-08-04,Baguette,Savory,Breads,3.91,8.02
11193,2023-05-05,Red Velvet Cake,Sweet,Cakes,30.92,45.57
11194,2023-08-06,Pistachio Ice Cream,Sweet,Ice Creams,10.52,16.43
11195,2022-08-27,Apple Pie,Sweet,Pies,9.73,20.38
11196,2023-02-27,Vanilla Ice Cream,Sweet,Ice Creams,8.35,14.46
11197,2023-10-23,Passion Fruit Pie,Sweet,Pies,11.19,19.42
11198,2023-03-03,Cookies,Sweet,Cookies,1.34,2.5
11199,2022-04-27,Passion Fruit Cake,Sweet,Cakes,28.09,46.18
11200,2023-08-01,Pretzels,Savory,Cookies,0.72,1.11
11201,2023-01-15,Vanilla Ice Cream,Sweet,Ice Creams,8.35,14.46
11202,2022-02-02,Apple Pie,Sweet,Pies,9.73,20.38
11203,2022-11-19,Cookies,Sweet,Cookies,1.34,2.5
11204,2022-04-20,Chocolate Pie,Sweet,Pies,8.55,17.24
11205,2023-03-13,Chocolate Ice Cream,Sweet,Ice Creams,6.97,15.27
11206,2023-10-27,Vanilla Ice Cream,Sweet,Ice Creams,8.35,14.46
11207,2023-05-28,Vanilla Ice Cream,Sweet,Ice Creams,8.35,14.46
11208,2023-07-10,Whole Wheat Bread,Savory,Breads,3.82,5.49
11209,2023-04-29,Vanilla Ice Cream,Sweet,Ice Creams,8.35,14.46
11210,2022-06-08,Red Velvet Cake,Sweet,Cakes,30.92,45.57
11211,2023-11-09,Apple Pie,Sweet,Pies,9.73,20.38
11212,2023-09-20,Strawberry Pie,Sweet,Pies,25.94,38.43
11213,2023-09-17,Cornbread,Savory,Breads,1.41,2.94
11214,2022-07-01,Carrot Cake,Sweet,Cakes,7.37,14.03
11215,2022-08-04,Passion Fruit Cake,Sweet,Cakes,28.09,46.18
11216,2023-12-11,Passion Fruit Cake,Sweet,Cakes,28.09,46.18
11217,2023-07-20,Carrot Cake,Sweet,Cakes,7.37,14.03
11218,2022-06-05,Chocolate Cake,Sweet,Cakes,11.02,21.75
11219,2023-12-18,Chocolate Cake,Sweet,Cakes,11.02,21.75
11220,2022-04-14,Apple Pie,Sweet,Pies,9.73,20.38
11221,2022-04-24,Chocolate Cake,Sweet,Cakes,11.02,21.75
11222,2023-09-13,Chocolate Ice Cream,Sweet,Ice Creams,6.97,15.27
11223,2022-12-04,Red Velvet Cake,Sweet,Cakes,30.92,45.57
11224,2022-08-18,Passion Fruit Pie,Sweet,Pies,11.19,19.42
11225,2023-05-27,Pretzels,Savory,Cookies,0.72,1.11
11226,2023-08-28,Pretzels,Savory,Cookies,0.72,1.11
11227,2023-02-20,Baguette,Savory,Breads,3.91,8.02
11228,2022-11-02,Cheese Puffs,Savory,Cookies,2.49,4.71
11229,2023-01-16,Strawberry Pie,Sweet,Pies,25.94,38.43
11230,2023-06-24,Apple Pie,Sweet,Pies,9.73,20.38
11231,2023-10-04,Cookies,Sweet,Cookies,1.34,2.5
11232,2023-08-05,Cornbread,Savory,Breads,1.41,2.94
11233,2023-05-24,Passion Fruit Cake,Sweet,Cakes,28.09,46.18
11234,2023-02-06,Pretzels,Savory,Cookies,0.72,1.11
11235,2022-09-06,Passion Fruit Cake,Sweet,Cakes,28.09,46.18
11236,2023-07-25,Passion Fruit Cake,Sweet,Cakes,28.09,46.18
11237,2022-08-04,Coconut Ice Cream,Sweet,Ice Creams,7.67,13.02
11238,2022-07-29,Pistachio Ice Cream,Sweet,Ice Creams,10.52,16.43
11239,2023-01-04,Carrot Cake,Sweet,Cakes,7.37,14.03
11240,2022-11-29,Carrot Cake,Sweet,Cakes,7.37,14.03
11241,2022-09-07,Oatmeal Cookies,Sweet,Cookies,2.88,4.5
11242,2023-01-16,Passion Fruit Cake,Sweet,Cakes,28.09,46.18
11243,2023-08-10,Apple Pie,Sweet,Pies,9.73,20.38
11244,2022-03-27,Carrot Cake,Sweet,Cakes,7.37,14.03
11245,2023-02-11,Oatmeal Cookies,Sweet,Cookies,2.88,4.5
11246,2023-08-28,Apple Pie,Sweet,Pies,9.73,20.38
11247,2022-10-19,Cheese Bread,Savory,Breads,2.15,3.95
11248,2023-11-13,Pretzels,Savory,Cookies,0.72,1.11
11249,2023-01-02,Strawberry Ice Cream,Sweet,Ice Creams,10.96,15.86
11250,2023-01-11,Chocolate Ice Cream,Sweet,Ice Creams,6.97,15.27
11251,2023-12-29,Cookies,Sweet,Cookies,1.34,2.5
11252,2022-02-23,Cornbread,Savory,Breads,1.41,2.94
11253,2022-09-22,Garlic Bread,Savory,Breads,5.31,9.22
11254,2023-04-23,Coconut Ice Cream,Sweet,Ice Creams,7.67,13.02
11255,2022-12-03,Cheese Puffs,Savory,Cookies,2.49,4.71
11256,2022-08-12,Pistachio Ice Cream,Sweet,Ice Creams,10.52,16.43
11257,2023-04-09,Pretzels,Savory,Cookies,0.72,1.11
11258,2022-06-17,Strawberry Pie,Sweet,Pies,25.94,38.43
11259,2022-10-14,Cheese Puffs,Savory,Cookies,2.49,4.71
11260,2023-04-26,Pistachio Ice Cream,Sweet,Ice Creams,10.52,16.43
11261,2022-05-01,Potato Bread,Savory,Breads,4.71,8.73
11262,2022-07-29,Cheese Bread,Savory,Breads,2.15,3.95
11263,2023-07-02,Garlic Bread,Savory,Breads,5.31,9.22
11264,2023-02-24,Strawberry Pie,Sweet,Pies,25.94,38.43
11265,2023-06-22,Pretzels,Savory,Cookies,0.72,1.11
11266,2022-10-09,Potato Bread,Savory,Breads,4.71,8.73
11267,2022-07-04,Strawberry Pie,Sweet,Pies,25.94,38.43
11268,2022-08-03,Chocolate Cake,Sweet,Cakes,11.02,21.75
11269,2022-09-26,Baguette,Savory,Breads,3.91,8.02
11270,2023-03-13,Chocolate Cake,Sweet,Cakes,11.02,21.75
11271,2022-03-12,Passion Fruit Pie,Sweet,Pies,11.19,19.42
11272,2023-12-28,Banana Bread,Sweet,Breads,6.14,9.48
11273,2023-06-15,Carrot Cake,Sweet,Cakes,7.37,14.03
11274,2022-11-30,Potato Bread,Savory,Breads,4.71,8.73
11275,2023-04-27,Pistachio Ice Cream,Sweet,Ice Creams,10.52,16.43
11276,2022-06-29,Strawberry Pie,Sweet,Pies,25.94,38.43
11277,2022-08-15,Baguette,Savory,Breads,3.91,8.02
11278,2022-01-15,Chocolate Pie,Sweet,Pies,8.55,17.24
11279,2022-10-21,Garlic Bread,Savory,Breads,5.31,9.22
11280,2023-11-29,Pecan Pie,Sweet,Pies,18.56,34.86
11281,2022-08-16,Cheese Puffs,Savory,Cookies,2.49,4.71
11282,2022-11-27,Banana Bread,Sweet,Breads,6.14,9.48
11283,2023-02-11,Cheese Crackers,Savory,Cookies,1.29,2.8
11284,2022-02-03,Baguette,Savory,Breads,3.91,8.02
11285,2023-12-21,Passion Fruit Pie,Sweet,Pies,11.19,19.42
11286,2023-07-14,Pretzels,Savory,Cookies,0.72,1.11
11287,2023-06-21,Cheese Bread,Savory,Breads,2.15,3.95
11288,2022-04-02,Chocolate Cake,Sweet,Cakes,11.02,21.75
11289,2023-06-20,Rye Bread,Savory,Breads,2.46,5.29
11290,2022-04-13,Passion Fruit Cake,Sweet,Cakes,28.09,46.18
11291,2022-03-25,Strawberry Ice Cream,Sweet,Ice Creams,10.96,15.86
11292,2023-02-10,Carrot Cake,Sweet,Cakes,7.37,14.03
11293,2023-02-07,Lemon Pie,Sweet,Pies,17.37,33.56
11294,2023-12-02,Cookies,Sweet,Cookies,1.34,2.5
11295,2022-08-14,Garlic Bread,Savory,Breads,5.31,9.22
11296,2023-07-06,Coconut Ice Cream,Sweet,Ice Creams,7.67,13.02
11297,2023-08-13,Cheese Bread,Savory,Breads,2.15,3.95
11298,2023-07-18,Shortbread Cookies,Sweet,Cookies,0.7,1.28
11299,2022-09-16,Coconut Ice Cream,Sweet,Ice Creams,7.67,13.02
11300,2022-07-18,Banana Bread,Sweet,Breads,6.14,9.48
11301,2022-05-31,Chocolate Cake,Sweet,Cakes,11.02,21.75
11302,2023-06-03,Cheese Puffs,Savory,Cookies,2.49,4.71
11303,2022-06-10,Whole Wheat Bread,Savory,Breads,3.82,5.49
11304,2022-03-29,Pretzels,Savory,Cookies,0.72,1.11
11305,2022-11-25,Vanilla Ice Cream,Sweet,Ice Creams,8.35,14.46
11306,2022-10-26,Strawberry Ice Cream,Sweet,Ice Creams,10.96,15.86
11307,2022-11-25,Passion Fruit Pie,Sweet,Pies,11.19,19.42
11308,2023-12-05,Pecan Pie,Sweet,Pies,18.56,34.86
11309,2022-04-15,Rye Bread,Savory,Breads,2.46,5.29
11310,2022-04-30,Potato Bread,Savory,Breads,4.71,8.73
11311,2023-10-15,Strawberry Ice Cream,Sweet,Ice Creams,10.96,15.86
11312,2022-02-04,Chocolate Pie,Sweet,Pies,8.55,17.24
11313,2022-02-11,Chocolate Cake,Sweet,Cakes,11.02,21.75
11314,2023-11-08,Vanilla Ice Cream,Sweet,Ice Creams,8.35,14.46
11315,2023-09-01,Cheese Bread,Savory,Breads,2.15,3.95
11316,2022-04-21,Coconut Ice Cream,Sweet,Ice Creams,7.67,13.02
11317,2022-07-09,Chocolate Cake,Sweet,Cakes,11.02,21.75
11318,2022-09-23,Rye Bread,Savory,Breads,2.46,5.29
11319,2022-11-05,Pretzels,Savory,Cookies,0.72,1.11
11320,2022-12-13,Mint Chocolate Chip Ice Cream,Sweet,Ice Creams,7.53,13.37
11321,2023-02-03,Oatmeal Cookies,Sweet,Cookies,2.88,4.5
11322,2023-06-22,Strawberry Pie,Sweet,Pies,25.94,38.43
11323,2022-03-29,Cornbread,Savory,Breads,1.41,2.94
11324,2023-08-29,Banana Bread,Sweet,Breads,6.14,9.48
11325,2022-06-04,Baguette,Savory,Breads,3.91,8.02
11326,2022-07-08,Whole Wheat Bread,Savory,Breads,3.82,5.49
11327,2022-01-07,Cheese Bread,Savory,Breads,2.15,3.95
11328,2022-11-09,Cookies,Sweet,Cookies,1.34,2.5
11329,2023-06-23,Lemon Pie,Sweet,Pies,17.37,33.56
11330,2022-07-27,Oatmeal Cookies,Sweet,Cookies,2.88,4.5
11331,2023-11-09,Pretzels,Savory,Cookies,0.72,1.11
11332,2022-06-18,Rye Bread,Savory,Breads,2.46,5.29
11333,2023-05-12,Apple Pie,Sweet,Pies,9.73,20.38
11334,2022-08-14,Cookies,Sweet,Cookies,1.34,2.5
11335,2023-10-13,Red Velvet Cake,Sweet,Cakes,30.92,45.57
11336,2022-11-04,Cookies,Sweet,Cookies,1.34,2.5
11337,2023-07-21,Cookies,Sweet,Cookies,1.34,2.5
11338,2022-10-19,Coconut Ice Cream,Sweet,Ice Creams,7.67,13.02
11339,2022-11-10,Cheese Bread,Savory,Breads,2.15,3.95
11340,2022-12-15,Cheese Puffs,Savory,Cookies,2.49,4.71
11341,2022-05-07,Vanilla Ice Cream,Sweet,Ice Creams,8.35,14.46
11342,2023-01-16,Garlic Bread,Savory,Breads,5.31,9.22
11343,2023-04-17,Pretzels,Savory,Cookies,0.72,1.11
11344,2023-03-30,Passion Fruit Cake,Sweet,Cakes,28.09,46.18
11345,2022-07-31,Pretzels,Savory,Cookies,0.72,1.11
11346,2022-11-23,Strawberry Pie,Sweet,Pies,25.94,38.43
11347,2023-04-27,Apple Pie,Sweet,Pies,9.73,20.38
11348,2022-09-30,Vanilla Ice Cream,Sweet,Ice Creams,8.35,14.46
11349,2022-02-20,Potato Bread,Savory,Breads,4.71,8.73
11350,2022-07-22,Baguette,Savory,Breads,3.91,8.02
11351,2023-11-02,Passion Fruit Cake,Sweet,Cakes,28.09,46.18
11352,2022-04-09,Coconut Ice Cream,Sweet,Ice Creams,7.67,13.02
11353,2023-08-14,Cheese Crackers,Savory,Cookies,1.29,2.8
11354,2022-05-30,Cornbread,Savory,Breads,1.41,2.94
11355,2023-06-29,Chocolate Ice Cream,Sweet,Ice Creams,6.97,15.27
11356,2022-02-10,Rye Bread,Savory,Breads,2.46,5.29
11357,2022-05-05,Lemon Pie,Sweet,Pies,17.37,33.56
11358,2023-01-23,Strawberry Pie,Sweet,Pies,25.94,38.43
11359,2023-09-21,Vanilla Ice Cream,Sweet,Ice Creams,8.35,14.46
11360,2023-10-11,Chocolate Cake,Sweet,Cakes,11.02,21.75
11361,2022-03-02,Cheese Crackers,Savory,Cookies,1.29,2.8
11362,2022-08-25,Banana Bread,Sweet,Breads,6.14,9.48
11363,2022-03-17,Chocolate Pie,Sweet,Pies,8.55,17.24
11364,2023-06-19,Shortbread Cookies,Sweet,Cookies,0.7,1.28
11365,2023-11-11,Cheese Bread,Savory,Breads,2.15,3.95
11366,2022-05-14,Carrot Cake,Sweet,Cakes,7.37,14.03
11367,2022-04-16,Carrot Cake,Sweet,Cakes,7.37,14.03
11368,2023-02-28,Red Velvet Cake,Sweet,Cakes,30.92,45.57
11369,2022-04-27,Carrot Cake,Sweet,Cakes,7.37,14.03
11370,2022-07-29,Chocolate Pie,Sweet,Pies,8.55,17.24
11371,2022-06-11,Cheese Bread,Savory,Breads,2.15,3.95
11372,2022-09-29,Apple Pie,Sweet,Pies,9.73,20.38
11373,2022-04-01,Cornbread,Savory,Breads,1.41,2.94
11374,2023-05-22,Chocolate Ice Cream,Sweet,Ice Creams,6.97,15.27
11375,2023-01-08,Apple Pie,Sweet,Pies,9.73,20.38
11376,2023-12-16,Whole Wheat Bread,Savory,Breads,3.82,5.49
